start,duration
6839447283,3309
6843447268,3334
6847447269,2699
6851447262,12772
6855447275,2922
6859447299,2887
6863447277,2975
6867447257,2563
6871447258,2616
6875447252,2656
6879447255,2624
6883447269,10380
6887447264,3065
6891447283,2482
6895447258,2454
6899447268,3358
6903447262,2528
6907447253,2464
6911447264,2455
6915447271,9204
6919447280,2967
6923447264,2441
6927447260,3063
6931447275,2613
6935447271,2791
6939447268,2488
6943447278,2839
6947447269,4533
6951447283,3489
6955447295,3329
6959447273,4814
6963447290,3598
6967447268,3261
6971447294,3269
6975447271,3678
6979447290,2974
6983447272,2417
6987447269,2478
6991447271,2609
6995447255,2453
6999447264,2962
7003447263,2993
7007447261,3238
7011447274,3069
7015447264,2756
7019447280,3771
7023447283,2542
7027447269,3605
7031447274,2928
7035447271,2421
7039447271,2494
7043447258,2457
7047447267,2468
7051447259,2471
7055447277,3604
7059447248,2469
7063447271,2722
7067447255,2697
7071447273,2469
7075447266,2483
7079447264,3680
7083447273,2776
7087447279,2442
7091447275,2413
7095447266,2446
7099447266,2477
7103447269,2447
7107447274,2421
7111447265,2467
7115447279,2402
7119447258,2501
7123447283,2410
7127447271,2808
7131447263,2907
7135447272,2425
7139447282,5006
7143447261,2657
7147447272,4213
7151447293,3633
7155447304,4069
7159447287,3434
7163447279,3896
7167447286,2937
7171447262,12068
7175447250,2938
7179447274,2536
7183447273,2430
7187447257,3010
7191447284,3159
7195447279,2451
7199447267,3534
7203447277,2683
7207447251,2585
7211447267,2610
7215447261,2443
7219447282,2726
7223447267,2625
7226371549,26348
7227447292,3152
7231447271,2776
7235447254,2473
7239447282,2483
7243447258,2467
7247447280,2490
7251447264,2446
7255447263,2428
7259447270,3517
7263447257,2788
7267447286,2857
7271447276,2752
7275447274,2942
7279447283,2724
7283447285,2848
7287447284,3424
7291447281,2967
7295447255,3082
7299447262,3133
7303447265,3138
7307447261,3110
7311447262,3799
7315447272,2929
7319447270,3385
7323447258,2702
7327447295,3582
7331447271,3409
7335447285,3312
7339447282,3093
7343447277,2486
7347447276,4412
7351447301,5032
7355447292,4065
7359447275,3829
7363447276,2739
7367447257,4119
7371447257,2723
7375447253,3143
7379447265,5620
7383447296,2779
7387447263,3324
7391447249,2923
7395447261,4672
7399447253,2776
7403447284,2547
7407447259,2472
7411447272,2501
7414899236,3085
7415447319,2766
7419447269,2696
7423447286,2442
7427447264,3474
7431447259,2450
7435447256,2462
7439447266,3810
7443447256,2764
7447447270,2458
7451447284,2686
7455447262,2732
7459447262,2865
7463447279,2436
7467447253,3314
7471447257,2926
7475447273,2415
7479447274,2723
7483447258,2470
7487447269,3312
7491447273,2483
7495447279,2431
7499447264,3513
7503447277,2721
7507447261,2480
7511447263,2453
7515447270,2482
7519447276,2504
7523447286,2474
7527447261,4126
7531447281,3073
7535447278,2500
7539447270,2566
7543447273,2572
7547447267,4265
7551447290,3525
7555447272,4078
7559447303,4621
7563447291,3421
7567447284,2777
7571447268,2439
7575447274,2635
7579447256,2945
7583447262,2484
7587447267,4251
7591447281,3081
7595447252,2523
7599447268,2513
7603447275,2477
7607447275,2462
7611447261,2453
7615447268,2455
7619447278,3513
7623447279,2498
7627447273,3319
7631447273,3059
7635447270,3230
7639447254,2732
7643447255,3287
7647447275,2463
7651447276,2894
7655447260,3114
7659447272,2670
7663447260,3095
7667447270,2657
7671447258,2856
7675447268,3079
7679447263,3828
7683447259,3085
7687447280,3677
7691447314,3454
7695447258,2871
7699447262,2513
7703447268,2455
7707447280,2682
7711447267,2446
7715447267,2473
7719447257,2470
7723447281,2403
7727447269,2875
7731447268,2524
7735447254,2522
7739447270,3441
7743447260,2517
7747447271,2556
7751447279,4224
7755447286,3663
7759447272,3755
7763447286,3316
7767447291,3566
7771447274,3048
7775447275,2483
7779447279,13942
7783447275,3105
7787447270,2918
7791447267,3596
7795447282,2483
7799447279,3991
7803447270,2526
7807447258,2712
7811447262,2714
7815447269,2453
7819447276,2530
7823447276,2411
7827447272,3067
7831447261,2698
7835447283,2518
7839447265,2507
7843447268,2513
7847447273,2699
7851447264,2645
7855447264,2573
7859447247,3502
7863447268,2736
7867447266,2868
7871447255,2737
7875447273,3255
7879447273,2860
7883447268,3712
7887447278,2700
7891447284,2950
7895447263,2473
7899447270,4344
7903447274,2457
7907447253,2475
7911447254,2636
7915447267,2753
7919447266,4772
7923447276,2805
7927447272,3369
7931447277,2725
7935447283,2633
7939447261,2601
7943447269,2888
7947447279,2447
7951447277,4526
7955447296,3826
7959447270,3557
7963447274,3412
7967447286,3187
7971447270,3626
7975447267,3022
7979447264,3760
7983447286,2761
7987447277,2470
7991447279,3697
7995447289,3736
7999447279,2832
8003447264,3125
8007447278,2888
8011447258,2845
8015447257,2840
8019447272,2916
8023447279,2507
8027447262,3712
8031447306,2847
8035447277,2930
8039447264,4114
8043447264,2500
8047447287,3074
8051447264,2443
8055447271,3650
8059447261,3269
8063447282,2732
8067447270,3338
8071447266,2518
8075447277,2909
8079447254,3279
8083447255,2496
8087447259,2919
8091447279,3364
8095447283,2878
8099447264,4447
8103447280,2714
8107447287,2891
8111447259,2467
8115447265,2856
8119447286,3793
8123447289,4313
8127447294,4452
8131447277,3092
8135447271,3408
8139447256,3870
8143447273,2846
8147447264,3807
8151447297,4409
8155447292,3855
8159447266,6259
8163447256,3709
8167447300,3706
8171447273,3746
8175447267,3309
8179447281,3275
8183447265,2636
8187447281,3957
8191447276,3657
8195447277,2526
8199447274,2964
8203447280,2488
8207447259,2506
8211447258,2458
8215447272,2435
8219447272,3587
8223447260,2875
8226393253,23387
8227447311,4351
8231447285,3561
8235447259,3582
8239447270,2676
8243447276,2900
8247447280,2707
8251447260,2505
8255447258,2476
8259447281,2465
8263447250,2639
8267447255,2843
8271447273,2474
8275447270,2441
8279447277,3767
8283447268,2507
8287447279,2867
8291447273,3238
8295447285,2642
8299447261,2750
8303447272,2742
8307447252,2504
8311447272,2615
8315447264,2648
8319447270,3102
8323447267,3145
8327447265,3593
8331447285,2913
8335447270,2449
8339447264,3443
8343447270,2936
8347447275,2662
8351447258,4558
8355447288,3424
8355585940,3933
8359447272,4169
8363447299,3231
8367447296,4442
8371447271,3207
8375447284,3132
8379447275,3339
8383447297,3166
8387447269,2668
8391447281,3433
8395447281,2524
8399447265,3674
8403447259,2769
8407447259,2599
8411447266,2461
8415447264,2520
8419447278,2445
8423447277,2414
8427447286,3004
8431447275,2411
8435447273,2411
8439447261,2483
8443447268,2416
8447447270,2482
8451447276,2456
8455447262,2480
8459447266,3248
8463447257,2653
8467447287,2652
8471447261,2604
8475447271,2463
8479447288,2684
8483447272,2441
8487447276,2428
8491447278,2671
8495447265,2443
8499447272,2394
8503447274,2430
8507447273,2455
8511447253,2421
8515447258,2446
8519447252,12752
8523447266,2665
8527447266,3335
8531447289,3030
8535447274,2437
8539447260,2710
8543447262,2758
8547447250,2446
8551447279,4624
8555447290,3383
8559447270,3404
8563447278,3451
8567447281,3387
8571447272,3667
8575447272,2915
8579447263,3613
8583447274,2762
8587447272,2488
8591447277,4073
8595447293,3673
8599447278,2941
8603447250,2519
8607447270,2451
8611447270,2746
8615447277,2644
8619447252,2593
8623447265,2684
8627447272,3258
8631447303,2769
8635447251,2512
8639447257,3575
8643447265,2735
8647447268,2704
8651447273,2370
8655447276,2391
8659447276,2703
8663447270,2610
8667447258,2706
8671447279,2420
8675447276,2723
8679447260,2625
8683447254,2606
8687447267,2674
8691447282,2682
8695447255,2430
8699447272,4100
8703447276,3089
8707447278,2417
8711447263,2838
8715447270,3083
8719447276,3249
8723447274,3072
8727447271,3520
8731447281,3131
8735447278,3105
8739447282,3043
8743447269,2913
8747447276,2936
8751447273,4330
8755447300,3589
8759447284,5237
8763447269,3531
8767447287,3816
8771447277,2962
8775447277,2388
8779447274,2663
8783447261,2557
8787447258,2857
8790198077,10746
8791447280,3290
8795447302,4050
8799447279,2840
8803447271,2812
8807447259,2512
8811447265,2420
8815447263,2407
8819447279,4030
8823447280,2722
8827447277,2825
8831447278,2423
8835447278,2447
8839447260,2652
8843447266,2454
8847447277,2409
8851447263,2471
8855447290,2458
8859447271,2404
8863447275,2918
8867447283,11865
8871447273,2860
8875447248,3200
8879447277,3524
8883447259,3679
8887447282,2962
8891447268,2703
8895447264,2668
8899447287,2444
8903447277,8009
8907447248,2517
8911447289,2408
8915447271,2466
8919447273,2713
8923447280,2418
8927447276,3226
8931447278,8644
8935447269,2712
8939447280,3428
8943447257,2727
8947447277,2467
8951447254,4223
8955447288,3641
8959447282,3581
8963447289,3195
8967447286,3442
8971447293,3564
8975447284,2640
8979447259,2686
8983447269,2590
8987447266,2411
8991447281,3031
8995447267,2623
8999447269,4049
9003447268,2965
9007447269,2912
9011447263,3189
9015447281,3177
9019447263,2984
9023447254,2836
9027447285,4487
9031447298,2939
9035447257,2952
9039447263,2566
9043447268,2848
9047447267,2699
9051447258,2703
9055447283,5155
9059447295,5167
9063447277,3090
9067447277,2730
9071447273,2434
9075447284,2930
9079447276,2867
9083447262,2787
9087447257,2430
9091447271,4012
9095447257,2513
9099447262,2809
9103447278,2446
9107447282,2471
9111447270,2415
9115447262,2490
9119447276,3397
9123447276,2502
9127447266,3823
9131447277,2891
9135447268,2711
9139447278,2464
9143447281,2480
9147447252,2479
9151447260,4394
9155447269,3943
9159447281,3680
9163447281,3443
9167447281,3482
9171447288,3467
9175447280,2589
9179447253,3670
9183447268,2788
9187447270,13336
9191447268,3045
9195447291,2806
9199447275,2627
9203447257,2625
9207447259,2764
9211447258,2713
9215447268,2605
9216849033,5043
9216860303,2770
9219447249,3599
9223447265,2832
9226412065,27269
9227447309,3068
9231447267,2813
9235447257,2519
9239447267,4096
9243447271,2733
9247447272,2686
9251447282,2942
9255447273,3045
9259447268,2438
9263447257,2458
9267447257,2690
9271447266,2954
9275447279,2745
9279447273,3607
9283447271,2965
9287447258,2868
9291447271,3026
9295447282,2613
9299447260,3556
9303447263,2500
9307447256,2505
9311447254,2607
9315447268,2641
9319447269,2481
9323447273,2463
9327447268,3437
9331447281,2643
9335447266,2448
9339447259,2463
9343447270,2543
9347447273,2840
9351447280,4415
9355447294,3408
9359447271,5352
9363447286,3481
9367447289,3045
9371447299,3289
9375447268,3886
9379447281,2968
9383447258,4090
9387447269,2509
9391447275,3561
9395447276,2687
9399447286,2586
9403447278,2796
9407447280,2803
9411447259,2480
9414899240,3250
9415447301,2817
9419447275,3557
9423447257,2969
9427447276,2663
9431447265,3686
9435447269,2901
9439447263,2529
9443447262,2521
9447447279,2842
9451447287,2635
9455447255,14756
9459447268,3164
9463447272,2466
9467447262,2679
9471447263,2938
9475447269,3290
9479447253,3784
9483447264,2763
9487447265,2955
9491447278,4007
9495447264,2707
9499447264,2480
9503447268,2702
9507447268,2513
9511447263,2506
9515447274,2462
9519447281,2971
9523447288,2795
9527447268,2467
9531447265,3143
9535447266,2768
9539447269,4136
9543447288,2888
9547447267,2740
9551447262,4523
9555447269,3830
9559447299,3670
9563447277,3221
9567447290,3362
9571447260,3575
9575447285,2985
9579447278,2491
9583447262,2424
9587447263,2562
9591447269,3496
9595447253,2468
9599447271,3674
9603447276,2746
9607447283,2488
9611447262,2481
9615447267,2427
9619447273,2484
9623447281,2489
9627447262,2394
9631447271,3599
9635447275,2464
9639447277,3190
9643447276,2859
9647447284,2912
9651447257,2422
9655447258,2710
9659447276,5351
9663447252,3508
9667447261,3590
9671447268,2903
9675447263,2692
9679447252,2871
9683447271,2922
9687447260,2656
9691447262,3526
9695447276,2452
9699447275,2474
9703447272,2697
9707447269,2708
9711447270,2653
9715447268,2530
9719447266,3710
9723447251,2760
9727447273,2676
9731447262,3062
9735447248,2442
9739447268,2457
9743447271,2434
9747447259,2409
9751447250,4348
9755447287,3858
9759447281,3663
9763447284,3560
9767447297,3532
9771447288,2746
9775447275,2414
9779447275,3661
9783447257,2810
9787447275,2470
9791447267,3502
9795447259,2685
9799447269,2985
9803447260,3045
9807447283,2438
9811447268,2861
9815447275,2668
9819447249,3034
9823447258,2840
9827447275,2424
9831447270,3674
9835447268,3138
9839447267,3424
9843447263,2573
9847447274,2718
9851447251,2480
9855447285,2659
9859447265,2446
9863447266,2732
9867447259,2637
9871447272,2668
9875447259,2492
9879447275,2622
9883447270,3791
9887447279,2708
9891447253,5102
9895447287,4248
9899447264,4697
9903447280,3611
9907447295,2791
9911447268,2670
9915447262,2491
9919447286,2712
9923447273,2646
9927447270,2886
9931447265,3530
9935447257,2535
9939447255,2734
9943447288,2448
9947447250,2459
9951447250,4521
9955447285,3708
9959447264,5536
9963447285,3468
9967447262,3118
9971447277,3722
9975447289,2797
9979447268,2659
9983447280,2693
9987447264,2524
9991447249,3501
9995447263,2796
9999447267,2956
10003447277,3108
10007447277,3205
10011447258,3248
10015447290,3470
10019447276,5442
10023447282,3064
10027447268,3066
10031447266,3164
10035447270,2463
10039447257,2424
10043447258,2405
10047447273,2675
10051447269,2450
10055447266,2719
10059447263,3418
10063447270,2736
10067447274,2689
10071447264,2915
10075447268,2647
10079447284,4280
10083447270,2754
10087447292,2505
10091447274,3643
10095447260,2736
10099447257,2493
10103447274,2455
10107447272,2460
10111447286,2506
10115447260,2474
10119447280,2905
10123447255,4051
10127447295,2716
10131447273,2452
10135447282,2962
10139447280,3443
10143447266,2514
10147447273,2515
10151447251,4511
10155447294,3579
10159447272,3561
10163447279,3429
10167447291,3406
10171447270,2996
10175447272,2472
10179447259,2874
10183447255,3175
10187447265,2512
10191447270,2900
10195447262,2666
10199447255,3675
10203447276,3074
10207447270,2504
10211447267,5262
10215447274,2737
10219447272,2741
10223447255,2779
10226434142,25859
10227447295,3140
10231447267,5578
10235447277,2815
10239447278,2739
10243447265,2693
10247447284,2524
10251447278,2531
10255447260,2723
10259447274,4613
10263447253,2787
10267447277,2611
10271447285,2750
10275447276,15215
10279447255,3046
10283447284,2532
10287447254,2573
10291447251,4595
10295447288,3199
10299447262,3025
10302816140,8098
10303447285,3095
10307447286,3232
10311447277,2490
10315447271,3970
10319447278,5795
10323447279,3614
10327447283,3284
10331447273,3647
10335447270,2709
10339447278,2688
10343447277,2711
10347447268,2929
10351447260,4666
10355447290,3531
10359447264,3654
10363447286,3439
10367447283,3314
10371447285,2973
10371589959,4179
10375447257,4534
10379447273,4146
10383447270,3202
10387447269,3308
10391447276,3613
10395447263,2939
10399447263,3394
10403447261,2540
10407447271,2529
10411447262,2539
10414899233,3165
10415447311,2800
10416030030,3475
10416516452,15020
10419447283,3170
10423447257,2523
10427447281,2723
10431447277,3527
10435447269,2638
10439447253,4323
10443447286,2552
10447447276,2511
10451447247,2526
10455447265,2759
10459447262,2490
10463447279,2479
10467447282,4145
10471447256,3158
10475447273,2517
10479447284,2697
10483447280,2671
10487447272,2487
10491447275,3495
10495447257,2516
10499447267,3587
10503447266,2733
10507447288,2968
10511447294,2491
10515447253,2541
10519447264,2497
10523447254,2520
10527447269,2817
10531447255,3417
10535447252,2520
10539447266,2978
10543447274,2988
10547447265,2568
10551447268,4445
10555447296,3524
10559447278,5356
10563447273,3533
10567447283,3219
10571447274,3726
10575447277,2909
10579447246,2749
10583447255,2483
10587447262,2500
10591447286,3884
10595447256,3408
10599447271,2444
10603447277,2502
10607447268,3308
10611447267,2519
10615447272,3076
10619447258,3675
10623447251,2772
10627447265,14174
10631447258,4123
10635447276,2838
10639447259,2481
10643447264,2680
10647447268,2756
10651447271,2672
10655447265,3318
10659447272,3534
10663447269,2766
10667447264,3072
10671447256,2659
10675447268,2737
10679447276,3621
10683447260,2915
10687447267,2664
10691447247,3675
10695447275,2603
10699447255,2558
10703447276,2587
10707447269,2558
10711447260,2520
10715447274,2507
10719447261,2487
10723447275,2487
10727447255,3047
10731447256,3430
10735447269,2522
10739447283,3651
10743447265,2525
10747447284,2866
10751447276,4411
10755447290,3582
10759447294,3566
10763447301,3150
10767447275,3048
10771447289,3726
10775447273,3028
10779447277,2553
10783447260,2491
10787447253,3009
10791447267,2975
10795447252,2505
10799447271,3504
10803447263,2975
10807447276,2573
10811447254,2527
10815447251,2487
10819447262,2770
10823447270,2723
10827447254,2525
10831447267,3560
10835447269,2496
10839447259,2516
10843447268,2502
10847447267,3161
10851447274,2455
10855447285,2479
10859447257,3565
10863447279,2706
10867447275,2740
10871447283,2938
10875447269,2521
10879447283,2410
10883447284,15615
10887447277,3069
10891447269,2543
10895447252,2443
10899447282,2748
10903447267,3174
10907447277,3196
10911447278,2533
10915447258,8840
10919447269,3740
10923447259,2750
10927447267,2705
10931447258,2924
10935447279,2747
10939447275,2767
10943447272,2724
10947447266,2531
10951447273,4262
10955447301,3609
10959447291,3618
10963447286,3596
10967447283,3354
10971447298,3630
10975447295,3264
10979447282,3992
10983447259,3061
10987447265,2554
10991447267,3039
10995447253,2721
10999447268,3068
11003447257,3343
11007447266,2909
11011447275,3130
11015447269,2862
11019447273,3033
11023447283,2482
11027447289,2495
11031447275,3238
11035447266,2529
11039447257,3510
11043447267,2759
11047447295,2686
11051447274,2493
11055447259,2693
11059447263,3246
11063447266,2519
11067447279,2843
11071447254,2928
11075447272,2691
11079447278,2563
11083447281,2723
11087447265,2634
11091447263,2983
11095447254,2540
11099447255,3453
11103447258,2746
11107447273,2495
11111447262,2799
11115447267,2522
11119447281,2505
11123447253,3686
11127447279,2849
11131447269,4306
11135447277,3134
11139447278,2598
11143447284,2752
11147447279,2713
11151447269,4605
11155447277,3258
11159447277,5795
11163447301,3633
11167447282,3401
11171447299,14736
11175447276,3481
11179447270,2977
11183447286,2734
11187447257,2534
11191447261,3147
11195447281,2903
11199447252,2479
11203447265,2485
11207447274,2792
11211447266,2694
11215447277,2616
11219447268,3498
11223447255,2710
11226454762,23840
11227447295,3129
11231447266,3590
11235447261,2545
11239447273,2631
11243447275,2492
11247447259,2500
11251447252,2457
11255447257,2485
11259447266,2491
11263447266,2449
11267447275,2865
11271447282,3178
11275447266,2528
11279447256,3474
11283447260,2684
11287447267,2954
11291447276,2761
11295447279,2729
11299447267,10990
11303447254,2600
11307447263,2544
11311447275,2619
11315447269,2851
11319447266,2532
11323447270,2560
11327447264,2580
11331447270,3285
11335447274,2521
11339447259,3523
11343447286,2909
11347447286,2903
11351447281,2480
11355447291,4249
11359447267,3485
11363447276,3510
11367447286,3161
11371447293,3413
11375447303,3573
11379447273,2863
11383447261,3641
11387447269,3406
11391447273,3532
11395447272,2626
11399447280,3726
11403447261,2905
11407447288,2723
11411447287,2960
11414899222,3132
11415447309,3323
11419447268,2524
11423447254,2517
11427447265,2422
11431447258,3328
11435447272,2912
11439447275,2704
11443447283,2870
11447447275,2518
11451447250,3063
11455447281,3069
11459447272,3485
11463447275,2916
11467447271,2529
11471447271,3177
11475447258,3081
11479447255,2537
11483447279,2905
11487447276,2693
11491447276,3567
11495447280,2543
11499447261,2464
11503447272,2437
11507447262,2469
11511447255,2407
11515447270,2394
11519447274,3364
11523447271,2494
11527447258,2703
11531447254,3056
11535447265,2531
11539447259,2747
11543447267,2730
11547447265,2563
11551447268,2453
11555447261,5798
11559447279,3795
11563447284,3709
11567447288,3255
11571447271,3302
11575447275,3686
11579447277,4457
11583447283,2732
11587447274,2467
11591447267,3778
11595447279,2676
11599447279,2566
11603447275,2687
11607447262,2713
11611447274,2463
11615447285,2505
11619447287,2455
11623447271,2503
11627447268,2458
11631447262,3281
11635447276,2840
11639447273,3537
11643447268,2522
11647447282,2676
11651447279,2739
11655447256,2414
11659447254,2479
11663447248,2423
11667447250,2676
11671447271,2902
11675447263,2489
11679447276,2692
11683447260,2441
11687447288,2682
11691447278,3447
11695447278,2584
11699447270,3395
11703447268,2638
11707447253,2633
11711447262,2533
11715447258,2564
11719447260,2546
11723447276,2573
11727447257,2476
11731447255,2940
11735447270,3185
11739447259,2620
11743447255,2458
11747447267,12729
11751447283,3078
11755447276,4460
11759447292,5686
11763447287,3579
11767447278,3425
11771447287,3589
11775447297,3456
11779447274,3576
11783447277,3592
11787447291,3601
11791447283,2905
11795447282,2926
11799447267,2762
11803447266,2796
11807447273,2434
11811447252,2487
11815447256,4496
11819447279,4158
11823447253,2903
11827447261,2486
11831447274,3298
11835447272,3258
11839447260,2463
11843447271,2435
11847447261,2858
11851447271,3158
11855447265,2911
11859447268,2442
11863447265,2518
11867447271,3050
11871447258,4097
11875447291,2908
11879447281,3598
11883447275,3611
11887447276,3022
11891447266,3487
11895447276,3321
11899447283,3572
11903447299,2805
11907447275,3727
11911447278,3090
11915447260,2682
11919447277,3194
11923447273,4775
11927447285,3128
11931447274,3581
11935447273,2492
11939447257,3925
11943447270,2600
11947447278,2671
11951447278,2693
11955447276,4410
11959447295,3693
11963447271,3596
11967447292,3500
11971447287,3300
11975447291,3568
11979447266,3068
11983447259,2587
11987447284,2904
11991447280,3541
11995447282,3175
11999447258,4212
12003447270,3173
12007447269,3116
12011447277,2918
12015447284,3016
12019447275,3762
12023447269,3609
12027447285,5120
12031447303,3468
12035447283,2926
12039447275,2443
12043447264,2504
12047447261,2465
12051447281,2429
12055447260,2882
12059447274,4609
12063447266,2477
12067447292,2714
12071447268,2726
12075447262,2976
12079447279,2719
12083447289,2573
12087447270,2604
12091447267,3392
12095447289,2469
12099447282,2600
12103447258,2433
12107447267,2398
12111447274,2410
12115447291,2360
12119447259,3448
12123447280,2643
12127447259,2623
12131447271,3966
12135447285,2977
12139447261,2477
12143447260,2436
12147447275,2442
12151447270,2489
12155447283,4180
12159447294,3809
12163447274,3538
12167447288,3284
12171447283,3338
12175447264,3434
12179447273,4060
12183447278,3097
12187447264,2475
12191447278,3783
12195447256,2666
12199447277,2483
12203447269,2916
12207447283,2411
12211447278,2409
12215447265,2710
12219447266,2759
12223447266,2626
12226474460,28507
12227447296,2925
12231447290,2827
12235447270,2837
12239447250,3829
12243447251,3134
12247447274,2549
12251447254,2547
12255447264,2738
12259447263,2924
12263447282,2516
12267447257,2456
12271447286,3246
12275447277,3445
12279447278,2693
12283447288,2717
12287447266,2474
12291447277,3430
12295447254,3677
12299447277,4302
12303447264,2556
12307447281,2701
12311447252,2813
12315447272,2534
12319447269,2514
12323447277,2972
12327447255,2756
12331447255,3338
12335447278,3120
12339447272,3189
12343447266,3100
12347447271,2507
12351447282,3669
12355447291,5289
12359447275,5463
12363447275,4030
12367447284,3277
12371447278,3987
12375447301,3931
12379447288,3315
12383447277,3630
12387447267,3061
12387591518,3956
12391447258,5539
12395447297,2717
12399447284,2448
12403447288,2654
12407447279,2716
12411447256,2547
12414899214,3023
12415447284,2770
12419447267,4409
12423447275,2537
12427447288,2477
12431447265,5779
12435447260,3431
12439447257,2706
12443447287,2843
12447447274,2594
12451447276,16296
12455447276,2982
12459447264,2679
12463447266,2597
12467447272,2480
12471447269,2476
12475447255,3262
12479447269,3733
12483447279,2664
12487447266,2484
12491447273,2878
12495447272,2504
12499447276,2408
12503447253,2443
12507447274,2391
12511447274,2365
12515447271,9788
12519447278,2737
12523447277,2445
12527447274,2379
12531447264,3201
12535447272,2415
12539447249,3333
12543447271,2477
12547447272,2444
12551447270,2380
12555447260,4442
12559447274,3840
12563447277,3731
12567447278,3338
12571447283,3494
12575447276,3548
12579447273,2973
12583447271,2409
12587447271,2566
12591447273,2625
12595447270,3550
12599447254,3811
12603447250,3412
12607447278,2718
12611447249,3064
12615447280,3025
12619447271,3266
12623447251,3677
12627447294,2760
12631447264,4203
12635447278,3122
12639447269,2411
12643447251,3094
12647447256,2408
12651447272,2415
12655447264,3152
12659447286,3529
12663447272,3068
12667447257,2745
12671447261,2799
12675447271,3381
12679447279,2520
12683447279,3212
12687447269,2444
12691447267,2671
12695447274,3335
12699447275,2489
12703447278,2497
12707447266,2941
12711447285,3009
12715447269,2939
12719447267,3350
12723447254,2520
12727447274,2846
12731447264,3033
12735447277,2413
12739447273,2656
12743447282,2403
12747447262,2660
12751447275,2520
12755447276,4100
12759447273,3883
12763447281,3553
12767447284,3364
12771447279,3303
12775447291,3990
12779447282,4292
12783447259,2523
12787447281,2453
12791447271,2841
12795447281,3686
12799447265,2506
12803447263,2792
12807447260,2605
12811447270,2424
12815447251,2500
12819447267,2853
12823447274,2736
12827447278,2651
12831447257,3399
12835447264,2649
12839447268,3573
12843447267,2515
12847447277,2415
12851447272,2434
12855447253,2406
12859447268,2399
12863447267,2381
12867447265,11457
12871447256,2785
12875447272,2726
12879447264,2685
12883447260,4061
12887447252,3121
12891447266,2442
12895447269,2822
12899447257,11900
12903447260,2885
12907447260,3887
12911447294,3182
12915447262,3995
12919447293,2988
12923447272,2656
12927447290,3056
12931447255,11704
12935447267,3033
12939447279,3606
12943447266,2749
12947447253,2506
12951447283,2546
12955447278,4388
12959447264,5762
12963447278,4062
12967447278,3472
12971447279,3494
12975447267,3557
12979447285,2965
12983447258,3018
12987447282,3864
12991447263,2494
12995447268,3738
12999447274,2935
13003447261,3138
13007447265,3048
13011447276,2929
13015447279,2892
13019447263,4020
13023447267,2539
13027447275,2496
13031447285,3733
13035447276,3077
13039447280,3088
13043447260,2516
13047447274,2879
13051447262,2459
13055447279,3517
13059447272,3703
13063447277,2513
13067447284,2841
13071447278,2804
13075447287,3244
13079447262,4699
13083447276,2706
13087447269,3026
13091447272,2507
13095447253,3191
13099447281,2487
13103447262,2494
13107447279,2504
13111447276,2454
13115447270,2453
13119447268,2483
13123447275,2660
13127447259,2675
13131447255,3433
13135447286,2912
13139447270,3621
13143447265,2761
13147447264,2487
13151447275,2490
13155447262,4193
13159447262,3572
13163447278,3720
13167447278,3376
13171447291,3212
13175447259,3560
13179447286,2783
13183447277,2658
13187447271,12383
13191447261,3218
13195447264,3544
13199447275,4245
13203447269,2511
13207447287,2622
13211447284,2493
13215447270,2506
13219447270,2800
13223447275,2580
13226498270,26388
13227447313,2976
13231447288,3095
13235447274,2724
13239447268,2566
13243447265,2560
13247447263,2696
13251447250,2476
13255447281,2530
13259447272,3440
13263447262,2530
13267447281,2451
13271447255,2684
13275447262,2677
13279447263,2659
13283447275,5650
13287447271,3866
13291447278,2786
13295447272,2895
13297408856,4249
13298252634,2280
13299447257,3390
13303447284,2535
13307447281,2703
13311447275,2598
13315447282,2605
13319447263,3390
13323447252,2771
13327447286,2860
13331447273,3511
13335447272,2762
13339447255,3162
13343447285,2727
13347447267,2906
13351447268,2692
13355447278,4611
13359447303,4051
13363447279,3364
13367447282,3976
13371447276,3793
13375447288,3762
13379447285,5823
13383447256,3713
13387447295,2960
13391447262,2887
13395447264,3384
13399447254,2559
13403447259,2718
13407447276,2508
13411447275,2477
13414899217,3089
13415447292,2817
13419447266,2457
13423447247,2702
13427447272,2652
13431447271,3192
13435447269,2549
13439447279,4062
13443447257,2542
13447447291,2974
13451447270,2518
13455447284,2689
13459447263,2972
13463447276,2906
13467447271,2537
13471447278,2789
13475447272,3084
13479447276,2912
13483447279,2501
13487447279,2704
13491447274,2726
13495447267,2680
13499447262,3297
13503447270,2746
13507447280,2446
13511447271,2450
13515447268,2455
13519447270,2680
13523447274,2451
13527447279,2443
13531447256,2812
13535447276,2434
13539447266,2454
13543447267,2500
13547447261,2450
13551447266,2492
13555447269,4394
13559447292,5572
13563447280,3748
13567447293,3266
13571447286,3284
13575447287,3381
13579447276,2769
13583447284,2642
13587447261,2606
13591447274,2484
13595447278,2811
13599447273,2686
13603447283,2619
13607447277,2586
13611447277,2567
13615447282,2645
13619447273,3437
13623447282,2709
13627447281,2702
13631447266,4156
13635447271,2850
13639447276,2412
13643447266,2517
13647447277,2473
13651447273,2477
13655447276,2458
13659447255,2516
13663447264,2442
13667447288,2433
13671447275,2684
13675447274,2735
13679447271,3400
13683447275,2527
13687447265,2644
13691447262,2537
13695447283,2712
13699447261,2923
13702559702,4874
13702571965,2322
13703447255,4073
13707447268,2739
13711447276,3398
13715447280,2695
13719447260,2973
13723447261,3294
13727447278,2636
